age,sleep_hours,morning_freshness,screen_time,use_phone_before_sleep,stress_level,phone_anxiety,health_app_use,sleep_quality,phone_affects_sleep,screen_sleep_ratio,age_group,sleep_category,morning_freshness_encoded,use_phone_before_sleep_encoded,phone_anxiety_encoded,health_app_use_encoded,sleep_quality_encoded,phone_affects_sleep_encoded,age_scaled,sleep_hours_scaled,screen_time_scaled,stress_level_scaled,screen_sleep_ratio_scaled
55,4.0,no,8.0,no,10,yes,yes,bad,yes,2.0,50+,very_low,0,0,1,1,0,2,1.0,0.15789473684210525,0.35135135135135137,1.0,0.23076923076923078
21,7.0,yes,5.0,yes,7,no,yes,bad,yes,0.7142857142857143,19-25,low,2,1,0,1,0,2,0.15000000000000002,0.47368421052631576,0.1891891891891892,0.6666666666666665,0.06593406593406594
38,4.0,sometimes,7.0,yes,7,yes,yes,bad,yes,1.75,36-50,very_low,1,1,1,1,0,2,0.5750000000000001,0.15789473684210525,0.2972972972972973,0.6666666666666665,0.19871794871794873
20,4.0,no,12.0,yes,9,yes,yes,bad,yes,3.0,19-25,very_low,0,1,1,1,0,2,0.125,0.15789473684210525,0.5675675675675675,0.8888888888888888,0.35897435897435903
39,4.0,yes,8.0,yes,7,no,yes,bad,yes,2.0,36-50,very_low,2,1,0,1,0,2,0.6000000000000001,0.15789473684210525,0.35135135135135137,0.6666666666666665,0.23076923076923078
31,7.0,sometimes,8.0,no,3,yes,yes,good,no,1.1428571428571428,26-35,low,1,0,1,1,1,0,0.4,0.47368421052631576,0.35135135135135137,0.2222222222222222,0.12087912087912088
52,6.0,yes,8.0,yes,8,yes,yes,bad,not sure,1.3333333333333333,50+,low,2,1,1,1,0,1,0.925,0.3684210526315789,0.35135135135135137,0.7777777777777777,0.14529914529914528
26,5.0,sometimes,5.0,yes,6,yes,no,good,yes,1.0,26-35,very_low,1,1,1,0,1,2,0.275,0.2631578947368421,0.1891891891891892,0.5555555555555556,0.10256410256410257
54,10.0,no,2.0,yes,3,no,yes,good,no,0.2,50+,high,0,1,0,1,1,0,0.9750000000000001,0.7894736842105263,0.02702702702702703,0.2222222222222222,0.0
18,9.0,yes,3.0,no,6,yes,yes,good,no,0.3333333333333333,<=18,adequate,2,0,1,1,1,0,0.07500000000000001,0.6842105263157894,0.08108108108108109,0.5555555555555556,0.01709401709401709
22,9.0,no,6.0,yes,4,no,yes,good,no,0.6666666666666666,19-25,adequate,0,1,0,1,1,0,0.17500000000000004,0.6842105263157894,0.24324324324324326,0.3333333333333333,0.059829059829059825
47,10.0,sometimes,6.0,no,4,no,yes,good,no,0.6,36-50,high,1,0,0,1,1,0,0.8,0.7894736842105263,0.24324324324324326,0.3333333333333333,0.05128205128205128
36,9.0,no,5.0,no,2,no,yes,good,no,0.5555555555555556,36-50,adequate,0,0,0,1,1,0,0.525,0.6842105263157894,0.1891891891891892,0.1111111111111111,0.04558404558404559
55,7.0,no,10.0,yes,3,no,no,good,no,1.4285714285714286,50+,low,0,1,0,0,1,0,1.0,0.47368421052631576,0.4594594594594595,0.2222222222222222,0.1575091575091575
29,9.0,sometimes,2.0,no,4,yes,yes,good,no,0.2222222222222222,26-35,adequate,1,0,1,1,1,0,0.3500000000000001,0.6842105263157894,0.02702702702702703,0.3333333333333333,0.0028490028490028435
18,9.0,sometimes,4.0,no,6,yes,yes,good,no,0.4444444444444444,<=18,adequate,1,0,1,1,1,0,0.07500000000000001,0.6842105263157894,0.13513513513513514,0.5555555555555556,0.031339031339031334
55,9.0,yes,6.0,yes,2,yes,yes,good,no,0.6666666666666666,50+,adequate,2,1,1,1,1,0,1.0,0.6842105263157894,0.24324324324324326,0.1111111111111111,0.059829059829059825
26,10.0,sometimes,4.0,no,3,no,yes,good,no,0.4,26-35,high,1,0,0,1,1,0,0.275,0.7894736842105263,0.13513513513513514,0.2222222222222222,0.025641025641025647
19,7.0,no,8.0,no,4,no,no,bad,not sure,1.1428571428571428,19-25,low,0,0,0,0,0,1,0.10000000000000003,0.47368421052631576,0.35135135135135137,0.3333333333333333,0.12087912087912088
46,7.0,no,8.0,no,7,no,no,bad,not sure,1.1428571428571428,36-50,low,0,0,0,0,0,1,0.7750000000000001,0.47368421052631576,0.35135135135135137,0.6666666666666665,0.12087912087912088
23,4.0,no,12.0,no,9,no,yes,bad,yes,3.0,19-25,very_low,0,0,0,1,0,2,0.20000000000000007,0.15789473684210525,0.5675675675675675,0.8888888888888888,0.35897435897435903
42,7.0,sometimes,5.0,no,8,yes,no,bad,no,0.7142857142857143,36-50,low,1,0,1,0,0,0,0.675,0.47368421052631576,0.1891891891891892,0.7777777777777777,0.06593406593406594
38,6.0,no,7.0,yes,6,no,yes,good,not sure,1.1666666666666667,36-50,low,0,1,0,1,1,1,0.5750000000000001,0.3684210526315789,0.2972972972972973,0.5555555555555556,0.12393162393162395
34,9.0,sometimes,2.0,yes,6,yes,no,good,no,0.2222222222222222,26-35,adequate,1,1,1,0,1,0,0.4750000000000001,0.6842105263157894,0.02702702702702703,0.5555555555555556,0.0028490028490028435
33,8.0,sometimes,4.0,yes,2,no,no,good,no,0.5,26-35,adequate,1,1,0,0,1,0,0.45000000000000007,0.5789473684210527,0.13513513513513514,0.1111111111111111,0.038461538461538464
18,4.0,no,12.0,no,8,no,no,bad,yes,3.0,<=18,very_low,0,0,0,0,0,2,0.07500000000000001,0.15789473684210525,0.5675675675675675,0.7777777777777777,0.35897435897435903
36,5.0,sometimes,9.0,no,5,no,yes,bad,no,1.8,36-50,very_low,1,0,0,1,0,0,0.525,0.2631578947368421,0.40540540540540543,0.4444444444444445,0.20512820512820518
20,10.0,yes,5.0,yes,1,no,yes,good,no,0.5,19-25,high,2,1,0,1,1,0,0.125,0.7894736842105263,0.1891891891891892,0.0,0.038461538461538464
18,7.0,sometimes,10.0,yes,4,yes,no,bad,no,1.4285714285714286,<=18,low,1,1,1,0,0,0,0.07500000000000001,0.47368421052631576,0.4594594594594595,0.3333333333333333,0.1575091575091575
44,4.0,sometimes,9.0,no,9,yes,no,bad,yes,2.25,36-50,very_low,1,0,1,0,0,2,0.7250000000000001,0.15789473684210525,0.40540540540540543,0.8888888888888888,0.26282051282051283
20,5.0,yes,8.0,yes,6,yes,yes,good,no,1.6,19-25,very_low,2,1,1,1,1,0,0.125,0.2631578947368421,0.35135135135135137,0.5555555555555556,0.17948717948717952
51,7.0,yes,6.0,yes,6,yes,yes,bad,not sure,0.8571428571428571,50+,low,2,1,1,1,0,1,0.9000000000000001,0.47368421052631576,0.24324324324324326,0.5555555555555556,0.08424908424908426
39,10.0,yes,3.0,yes,2,no,no,good,no,0.3,36-50,high,2,1,0,0,1,0,0.6000000000000001,0.7894736842105263,0.08108108108108109,0.1111111111111111,0.012820512820512817
17,10.0,no,2.0,no,5,yes,no,good,no,0.2,<=18,high,0,0,1,0,1,0,0.050000000000000044,0.7894736842105263,0.02702702702702703,0.4444444444444445,0.0
46,5.0,sometimes,7.0,yes,6,no,yes,good,yes,1.4,36-50,very_low,1,1,0,1,1,2,0.7750000000000001,0.2631578947368421,0.2972972972972973,0.5555555555555556,0.15384615384615385
17,8.0,no,4.0,yes,3,no,no,good,no,0.5,<=18,adequate,0,1,0,0,1,0,0.050000000000000044,0.5789473684210527,0.13513513513513514,0.2222222222222222,0.038461538461538464
32,5.0,sometimes,9.0,yes,5,yes,no,good,yes,1.8,26-35,very_low,1,1,1,0,1,2,0.42500000000000004,0.2631578947368421,0.40540540540540543,0.4444444444444445,0.20512820512820518
26,5.0,yes,10.0,no,8,no,no,bad,no,2.0,26-35,very_low,2,0,0,0,0,0,0.275,0.2631578947368421,0.4594594594594595,0.7777777777777777,0.23076923076923078
42,8.0,yes,4.0,yes,2,yes,no,good,no,0.5,36-50,adequate,2,1,1,0,1,0,0.675,0.5789473684210527,0.13513513513513514,0.1111111111111111,0.038461538461538464
15,9.0,sometimes,2.0,yes,4,yes,no,good,no,0.2222222222222222,<=18,adequate,1,1,1,0,1,0,0.0,0.6842105263157894,0.02702702702702703,0.3333333333333333,0.0028490028490028435
38,5.0,sometimes,7.0,yes,4,no,yes,bad,yes,1.4,36-50,very_low,1,1,0,1,0,2,0.5750000000000001,0.2631578947368421,0.2972972972972973,0.3333333333333333,0.15384615384615385
51,9.0,sometimes,5.0,no,3,no,no,good,no,0.5555555555555556,50+,adequate,1,0,0,0,1,0,0.9000000000000001,0.6842105263157894,0.1891891891891892,0.2222222222222222,0.04558404558404559
54,7.0,no,10.0,no,7,yes,no,bad,yes,1.4285714285714286,50+,low,0,0,1,0,0,2,0.9750000000000001,0.47368421052631576,0.4594594594594595,0.6666666666666665,0.1575091575091575
55,7.0,no,8.0,no,8,no,yes,good,not sure,1.1428571428571428,50+,low,0,0,0,1,1,1,1.0,0.47368421052631576,0.35135135135135137,0.7777777777777777,0.12087912087912088
54,9.0,yes,4.0,no,1,yes,no,good,no,0.4444444444444444,50+,adequate,2,0,1,0,1,0,0.9750000000000001,0.6842105263157894,0.13513513513513514,0.0,0.031339031339031334
25,8.0,sometimes,4.0,no,4,yes,yes,good,no,0.5,19-25,adequate,1,0,1,1,1,0,0.25,0.5789473684210527,0.13513513513513514,0.3333333333333333,0.038461538461538464
16,7.0,yes,5.0,yes,7,yes,no,bad,yes,0.7142857142857143,<=18,low,2,1,1,0,0,2,0.025000000000000022,0.47368421052631576,0.1891891891891892,0.6666666666666665,0.06593406593406594
17,4.0,yes,11.0,no,7,no,yes,bad,yes,2.75,<=18,very_low,2,0,0,1,0,2,0.050000000000000044,0.15789473684210525,0.5135135135135136,0.6666666666666665,0.3269230769230769
46,4.0,no,9.0,yes,7,no,yes,bad,yes,2.25,36-50,very_low,0,1,0,1,0,2,0.7750000000000001,0.15789473684210525,0.40540540540540543,0.6666666666666665,0.26282051282051283
18,8.0,sometimes,6.0,yes,2,no,no,good,no,0.75,<=18,adequate,1,1,0,0,1,0,0.07500000000000001,0.5789473684210527,0.24324324324324326,0.1111111111111111,0.07051282051282053
23,5.0,yes,7.0,yes,4,yes,no,good,yes,1.4,19-25,very_low,2,1,1,0,1,2,0.20000000000000007,0.2631578947368421,0.2972972972972973,0.3333333333333333,0.15384615384615385
24,9.0,sometimes,4.0,yes,3,yes,yes,good,no,0.4444444444444444,19-25,adequate,1,1,1,1,1,0,0.2250000000000001,0.6842105263157894,0.13513513513513514,0.2222222222222222,0.031339031339031334
19,5.0,yes,7.0,no,8,no,no,bad,not sure,1.4,19-25,very_low,2,0,0,0,0,1,0.10000000000000003,0.2631578947368421,0.2972972972972973,0.7777777777777777,0.15384615384615385
41,4.0,no,8.0,no,10,no,no,bad,yes,2.0,36-50,very_low,0,0,0,0,0,2,0.6500000000000001,0.15789473684210525,0.35135135135135137,1.0,0.23076923076923078
52,7.0,yes,10.0,no,7,no,yes,bad,no,1.4285714285714286,50+,low,2,0,0,1,0,0,0.925,0.47368421052631576,0.4594594594594595,0.6666666666666665,0.1575091575091575
28,5.0,sometimes,7.0,no,8,yes,no,good,no,1.4,26-35,very_low,1,0,1,0,1,0,0.32500000000000007,0.2631578947368421,0.2972972972972973,0.7777777777777777,0.15384615384615385
35,7.0,sometimes,8.0,no,7,yes,yes,good,not sure,1.1428571428571428,26-35,low,1,0,1,1,1,1,0.5,0.47368421052631576,0.35135135135135137,0.6666666666666665,0.12087912087912088
47,4.0,no,11.0,yes,7,no,no,bad,yes,2.75,36-50,very_low,0,1,0,0,0,2,0.8,0.15789473684210525,0.5135135135135136,0.6666666666666665,0.3269230769230769
44,5.0,sometimes,5.0,no,5,yes,yes,bad,not sure,1.0,36-50,very_low,1,0,1,1,0,1,0.7250000000000001,0.2631578947368421,0.1891891891891892,0.4444444444444445,0.10256410256410257
41,10.0,yes,2.0,no,2,no,yes,good,no,0.2,36-50,high,2,0,0,1,1,0,0.6500000000000001,0.7894736842105263,0.02702702702702703,0.1111111111111111,0.0
16,5.0,yes,7.0,yes,4,no,no,bad,not sure,1.4,<=18,very_low,2,1,0,0,0,1,0.025000000000000022,0.2631578947368421,0.2972972972972973,0.3333333333333333,0.15384615384615385
33,6.0,sometimes,8.0,no,8,no,yes,bad,not sure,1.3333333333333333,26-35,low,1,0,0,1,0,1,0.45000000000000007,0.3684210526315789,0.35135135135135137,0.7777777777777777,0.14529914529914528
22,4.0,sometimes,9.0,no,7,no,yes,bad,yes,2.25,19-25,very_low,1,0,0,1,0,2,0.17500000000000004,0.15789473684210525,0.40540540540540543,0.6666666666666665,0.26282051282051283
49,5.0,no,5.0,no,5,no,yes,bad,not sure,1.0,36-50,very_low,0,0,0,1,0,1,0.8500000000000001,0.2631578947368421,0.1891891891891892,0.4444444444444445,0.10256410256410257
34,10.0,sometimes,4.0,yes,3,no,no,good,no,0.4,26-35,high,1,1,0,0,1,0,0.4750000000000001,0.7894736842105263,0.13513513513513514,0.2222222222222222,0.025641025641025647
32,9.0,no,5.0,yes,4,yes,yes,good,no,0.5555555555555556,26-35,adequate,0,1,1,1,1,0,0.42500000000000004,0.6842105263157894,0.1891891891891892,0.3333333333333333,0.04558404558404559
33,7.0,no,7.0,no,4,yes,no,bad,no,1.0,26-35,low,0,0,1,0,0,0,0.45000000000000007,0.47368421052631576,0.2972972972972973,0.3333333333333333,0.10256410256410257
24,10.0,sometimes,6.0,yes,4,yes,yes,good,no,0.6,19-25,high,1,1,1,1,1,0,0.2250000000000001,0.7894736842105263,0.24324324324324326,0.3333333333333333,0.05128205128205128
16,5.0,sometimes,10.0,no,4,no,no,good,no,2.0,<=18,very_low,1,0,0,0,1,0,0.025000000000000022,0.2631578947368421,0.4594594594594595,0.3333333333333333,0.23076923076923078
35,10.0,yes,6.0,yes,5,no,no,good,no,0.6,26-35,high,2,1,0,0,1,0,0.5,0.7894736842105263,0.24324324324324326,0.4444444444444445,0.05128205128205128
40,7.0,sometimes,10.0,no,4,no,no,good,not sure,1.4285714285714286,36-50,low,1,0,0,0,1,1,0.625,0.47368421052631576,0.4594594594594595,0.3333333333333333,0.1575091575091575
25,5.0,yes,10.0,yes,6,yes,no,bad,yes,2.0,19-25,very_low,2,1,1,0,0,2,0.25,0.2631578947368421,0.4594594594594595,0.5555555555555556,0.23076923076923078
17,5.0,yes,5.0,yes,3,no,yes,bad,yes,1.0,<=18,very_low,2,1,0,1,0,2,0.050000000000000044,0.2631578947368421,0.1891891891891892,0.2222222222222222,0.10256410256410257
47,9.0,sometimes,5.0,yes,5,no,no,good,no,0.5555555555555556,36-50,adequate,1,1,0,0,1,0,0.8,0.6842105263157894,0.1891891891891892,0.4444444444444445,0.04558404558404559
23,6.0,no,8.0,yes,5,yes,yes,good,no,1.3333333333333333,19-25,low,0,1,1,1,1,0,0.20000000000000007,0.3684210526315789,0.35135135135135137,0.4444444444444445,0.14529914529914528
35,9.0,no,6.0,no,5,no,no,good,no,0.6666666666666666,26-35,adequate,0,0,0,0,1,0,0.5,0.6842105263157894,0.24324324324324326,0.4444444444444445,0.059829059829059825
23,9.0,no,5.0,yes,6,no,yes,good,no,0.5555555555555556,19-25,adequate,0,1,0,1,1,0,0.20000000000000007,0.6842105263157894,0.1891891891891892,0.5555555555555556,0.04558404558404559
28,7.0,yes,8.0,yes,7,no,no,good,yes,1.1428571428571428,26-35,low,2,1,0,0,1,2,0.32500000000000007,0.47368421052631576,0.35135135135135137,0.6666666666666665,0.12087912087912088
34,4.0,sometimes,9.0,yes,8,yes,yes,bad,yes,2.25,26-35,very_low,1,1,1,1,0,2,0.4750000000000001,0.15789473684210525,0.40540540540540543,0.7777777777777777,0.26282051282051283
41,10.0,sometimes,2.0,yes,5,no,no,good,no,0.2,36-50,high,1,1,0,0,1,0,0.6500000000000001,0.7894736842105263,0.02702702702702703,0.4444444444444445,0.0
31,7.0,no,7.0,yes,8,no,no,good,no,1.0,26-35,low,0,1,0,0,1,0,0.4,0.47368421052631576,0.2972972972972973,0.7777777777777777,0.10256410256410257
23,5.0,yes,10.0,yes,5,yes,no,bad,no,2.0,19-25,very_low,2,1,1,0,0,0,0.20000000000000007,0.2631578947368421,0.4594594594594595,0.4444444444444445,0.23076923076923078
20,4.0,yes,8.0,yes,8,yes,yes,bad,yes,2.0,19-25,very_low,2,1,1,1,0,2,0.125,0.15789473684210525,0.35135135135135137,0.7777777777777777,0.23076923076923078
51,7.0,sometimes,8.0,yes,4,no,no,bad,yes,1.1428571428571428,50+,low,1,1,0,0,0,2,0.9000000000000001,0.47368421052631576,0.35135135135135137,0.3333333333333333,0.12087912087912088
50,4.0,no,12.0,yes,9,yes,yes,bad,yes,3.0,36-50,very_low,0,1,1,1,0,2,0.875,0.15789473684210525,0.5675675675675675,0.8888888888888888,0.35897435897435903
36,5.0,yes,8.0,yes,8,yes,no,bad,yes,1.6,36-50,very_low,2,1,1,0,0,2,0.525,0.2631578947368421,0.35135135135135137,0.7777777777777777,0.17948717948717952
41,10.0,no,5.0,yes,4,no,no,good,no,0.5,36-50,high,0,1,0,0,1,0,0.6500000000000001,0.7894736842105263,0.1891891891891892,0.3333333333333333,0.038461538461538464
19,7.0,sometimes,7.0,no,8,no,yes,good,not sure,1.0,19-25,low,1,0,0,1,1,1,0.10000000000000003,0.47368421052631576,0.2972972972972973,0.7777777777777777,0.10256410256410257
54,8.0,yes,6.0,yes,5,no,yes,good,no,0.75,50+,adequate,2,1,0,1,1,0,0.9750000000000001,0.5789473684210527,0.24324324324324326,0.4444444444444445,0.07051282051282053
23,9.0,sometimes,3.0,no,2,yes,no,good,no,0.3333333333333333,19-25,adequate,1,0,1,0,1,0,0.20000000000000007,0.6842105263157894,0.08108108108108109,0.1111111111111111,0.01709401709401709
39,5.0,no,10.0,no,4,yes,no,good,not sure,2.0,36-50,very_low,0,0,1,0,1,1,0.6000000000000001,0.2631578947368421,0.4594594594594595,0.3333333333333333,0.23076923076923078
40,7.0,no,9.0,yes,4,no,no,good,not sure,1.2857142857142858,36-50,low,0,1,0,0,1,1,0.625,0.47368421052631576,0.40540540540540543,0.3333333333333333,0.1391941391941392
20,5.0,sometimes,10.0,yes,4,no,no,good,no,2.0,19-25,very_low,1,1,0,0,1,0,0.125,0.2631578947368421,0.4594594594594595,0.3333333333333333,0.23076923076923078
30,5.0,sometimes,10.0,yes,4,yes,yes,bad,no,2.0,26-35,very_low,1,1,1,1,0,0,0.375,0.2631578947368421,0.4594594594594595,0.3333333333333333,0.23076923076923078
38,7.0,yes,7.0,no,3,yes,no,good,not sure,1.0,36-50,low,2,0,1,0,1,1,0.5750000000000001,0.47368421052631576,0.2972972972972973,0.2222222222222222,0.10256410256410257
46,6.0,sometimes,7.0,no,8,no,yes,bad,not sure,1.1666666666666667,36-50,low,1,0,0,1,0,1,0.7750000000000001,0.3684210526315789,0.2972972972972973,0.7777777777777777,0.12393162393162395
44,8.0,no,6.0,yes,6,no,no,good,no,0.75,36-50,adequate,0,1,0,0,1,0,0.7250000000000001,0.5789473684210527,0.24324324324324326,0.5555555555555556,0.07051282051282053
49,8.0,yes,2.0,no,3,no,no,good,no,0.25,36-50,adequate,2,0,0,0,1,0,0.8500000000000001,0.5789473684210527,0.02702702702702703,0.2222222222222222,0.006410256410256408
45,8.0,sometimes,5.0,yes,5,no,yes,good,no,0.625,36-50,adequate,1,1,0,1,1,0,0.75,0.5789473684210527,0.1891891891891892,0.4444444444444445,0.05448717948717949
36,8.0,no,2.0,yes,5,yes,no,good,no,0.25,36-50,adequate,0,1,1,0,1,0,0.525,0.5789473684210527,0.02702702702702703,0.4444444444444445,0.006410256410256408
22,4.0,sometimes,7.0,yes,9,no,yes,bad,yes,1.75,19-25,very_low,1,1,0,1,0,2,0.17500000000000004,0.15789473684210525,0.2972972972972973,0.8888888888888888,0.19871794871794873
52,7.0,sometimes,5.0,no,3,no,yes,good,yes,0.7142857142857143,50+,low,1,0,0,1,1,2,0.925,0.47368421052631576,0.1891891891891892,0.2222222222222222,0.06593406593406594
54,10.0,yes,3.0,no,5,no,no,good,no,0.3,50+,high,2,0,0,0,1,0,0.9750000000000001,0.7894736842105263,0.08108108108108109,0.4444444444444445,0.012820512820512817
24,4.0,yes,9.0,no,8,yes,no,bad,yes,2.25,19-25,very_low,2,0,1,0,0,2,0.2250000000000001,0.15789473684210525,0.40540540540540543,0.7777777777777777,0.26282051282051283
31,5.0,sometimes,5.0,yes,8,no,no,bad,no,1.0,26-35,very_low,1,1,0,0,0,0,0.4,0.2631578947368421,0.1891891891891892,0.7777777777777777,0.10256410256410257
41,6.0,yes,7.0,no,4,yes,no,good,yes,1.1666666666666667,36-50,low,2,0,1,0,1,2,0.6500000000000001,0.3684210526315789,0.2972972972972973,0.3333333333333333,0.12393162393162395
36,7.0,no,7.0,yes,7,no,no,good,no,1.0,36-50,low,0,1,0,0,1,0,0.525,0.47368421052631576,0.2972972972972973,0.6666666666666665,0.10256410256410257
36,4.0,yes,10.0,no,8,yes,yes,bad,yes,2.5,36-50,very_low,2,0,1,1,0,2,0.525,0.15789473684210525,0.4594594594594595,0.7777777777777777,0.2948717948717949
34,10.0,sometimes,4.0,no,1,yes,no,good,no,0.4,26-35,high,1,0,1,0,1,0,0.4750000000000001,0.7894736842105263,0.13513513513513514,0.0,0.025641025641025647
48,6.0,no,7.0,yes,5,no,no,bad,no,1.1666666666666667,36-50,low,0,1,0,0,0,0,0.8250000000000002,0.3684210526315789,0.2972972972972973,0.4444444444444445,0.12393162393162395
44,10.0,no,4.0,yes,6,no,yes,good,no,0.4,36-50,high,0,1,0,1,1,0,0.7250000000000001,0.7894736842105263,0.13513513513513514,0.5555555555555556,0.025641025641025647
40,9.0,sometimes,3.0,no,5,no,yes,good,no,0.3333333333333333,36-50,adequate,1,0,0,1,1,0,0.625,0.6842105263157894,0.08108108108108109,0.4444444444444445,0.01709401709401709
30,9.0,yes,4.0,yes,3,yes,yes,good,no,0.4444444444444444,26-35,adequate,2,1,1,1,1,0,0.375,0.6842105263157894,0.13513513513513514,0.2222222222222222,0.031339031339031334
18,5.0,yes,5.0,yes,4,no,no,bad,not sure,1.0,<=18,very_low,2,1,0,0,0,1,0.07500000000000001,0.2631578947368421,0.1891891891891892,0.3333333333333333,0.10256410256410257
51,4.0,sometimes,10.0,no,8,yes,no,bad,yes,2.5,50+,very_low,1,0,1,0,0,2,0.9000000000000001,0.15789473684210525,0.4594594594594595,0.7777777777777777,0.2948717948717949
37,6.0,yes,7.0,yes,4,yes,yes,bad,no,1.1666666666666667,36-50,low,2,1,1,1,0,0,0.55,0.3684210526315789,0.2972972972972973,0.3333333333333333,0.12393162393162395
41,4.0,no,9.0,yes,7,no,yes,bad,yes,2.25,36-50,very_low,0,1,0,1,0,2,0.6500000000000001,0.15789473684210525,0.40540540540540543,0.6666666666666665,0.26282051282051283
15,8.0,no,2.0,yes,2,no,yes,good,no,0.25,<=18,adequate,0,1,0,1,1,0,0.0,0.5789473684210527,0.02702702702702703,0.1111111111111111,0.006410256410256408
37,9.0,sometimes,2.0,yes,1,yes,no,good,no,0.2222222222222222,36-50,adequate,1,1,1,0,1,0,0.55,0.6842105263157894,0.02702702702702703,0.0,0.0028490028490028435
40,9.0,yes,4.0,yes,6,no,yes,good,no,0.4444444444444444,36-50,adequate,2,1,0,1,1,0,0.625,0.6842105263157894,0.13513513513513514,0.5555555555555556,0.031339031339031334
20,6.0,no,5.0,no,7,no,no,bad,no,0.8333333333333334,19-25,low,0,0,0,0,0,0,0.125,0.3684210526315789,0.1891891891891892,0.6666666666666665,0.08119658119658121
41,7.0,no,5.0,no,7,yes,yes,good,no,0.7142857142857143,36-50,low,0,0,1,1,1,0,0.6500000000000001,0.47368421052631576,0.1891891891891892,0.6666666666666665,0.06593406593406594
29,7.0,no,9.0,yes,3,no,yes,bad,no,1.2857142857142858,26-35,low,0,1,0,1,0,0,0.3500000000000001,0.47368421052631576,0.40540540540540543,0.2222222222222222,0.1391941391941392
38,4.0,sometimes,11.0,yes,9,no,yes,bad,yes,2.75,36-50,very_low,1,1,0,1,0,2,0.5750000000000001,0.15789473684210525,0.5135135135135136,0.8888888888888888,0.3269230769230769
20,4.0,no,10.0,no,9,no,no,bad,yes,2.5,19-25,very_low,0,0,0,0,0,2,0.125,0.15789473684210525,0.4594594594594595,0.8888888888888888,0.2948717948717949
20,6.0,sometimes,8.0,yes,8,yes,no,good,no,1.3333333333333333,19-25,low,1,1,1,0,1,0,0.125,0.3684210526315789,0.35135135135135137,0.7777777777777777,0.14529914529914528
30,10.0,no,3.0,yes,2,yes,yes,good,no,0.3,26-35,high,0,1,1,1,1,0,0.375,0.7894736842105263,0.08108108108108109,0.1111111111111111,0.012820512820512817
21,4.0,no,12.0,no,8,yes,no,bad,yes,3.0,19-25,very_low,0,0,1,0,0,2,0.15000000000000002,0.15789473684210525,0.5675675675675675,0.7777777777777777,0.35897435897435903
52,5.0,no,10.0,no,6,no,no,good,yes,2.0,50+,very_low,0,0,0,0,1,2,0.925,0.2631578947368421,0.4594594594594595,0.5555555555555556,0.23076923076923078
46,10.0,yes,4.0,no,2,yes,yes,good,no,0.4,36-50,high,2,0,1,1,1,0,0.7750000000000001,0.7894736842105263,0.13513513513513514,0.1111111111111111,0.025641025641025647
19,5.0,sometimes,7.0,yes,3,yes,no,bad,not sure,1.4,19-25,very_low,1,1,1,0,0,1,0.10000000000000003,0.2631578947368421,0.2972972972972973,0.2222222222222222,0.15384615384615385
53,5.0,no,5.0,no,5,no,yes,bad,no,1.0,50+,very_low,0,0,0,1,0,0,0.9500000000000002,0.2631578947368421,0.1891891891891892,0.4444444444444445,0.10256410256410257
16,4.0,sometimes,12.0,no,7,yes,no,bad,yes,3.0,<=18,very_low,1,0,1,0,0,2,0.025000000000000022,0.15789473684210525,0.5675675675675675,0.6666666666666665,0.35897435897435903
38,7.0,sometimes,7.0,no,3,no,no,bad,not sure,1.0,36-50,low,1,0,0,0,0,1,0.5750000000000001,0.47368421052631576,0.2972972972972973,0.2222222222222222,0.10256410256410257
53,5.0,sometimes,5.0,no,8,no,yes,good,no,1.0,50+,very_low,1,0,0,1,1,0,0.9500000000000002,0.2631578947368421,0.1891891891891892,0.7777777777777777,0.10256410256410257
50,5.0,no,8.0,no,7,yes,yes,good,no,1.6,36-50,very_low,0,0,1,1,1,0,0.875,0.2631578947368421,0.35135135135135137,0.6666666666666665,0.17948717948717952
35,7.0,no,7.0,yes,3,yes,no,good,no,1.0,26-35,low,0,1,1,0,1,0,0.5,0.47368421052631576,0.2972972972972973,0.2222222222222222,0.10256410256410257
47,4.0,no,9.0,no,8,yes,yes,bad,yes,2.25,36-50,very_low,0,0,1,1,0,2,0.8,0.15789473684210525,0.40540540540540543,0.7777777777777777,0.26282051282051283
45,8.0,no,6.0,yes,2,yes,no,good,no,0.75,36-50,adequate,0,1,1,0,1,0,0.75,0.5789473684210527,0.24324324324324326,0.1111111111111111,0.07051282051282053
41,5.0,yes,7.0,no,7,yes,yes,bad,not sure,1.4,36-50,very_low,2,0,1,1,0,1,0.6500000000000001,0.2631578947368421,0.2972972972972973,0.6666666666666665,0.15384615384615385
44,6.0,yes,8.0,no,8,no,yes,good,yes,1.3333333333333333,36-50,low,2,0,0,1,1,2,0.7250000000000001,0.3684210526315789,0.35135135135135137,0.7777777777777777,0.14529914529914528
38,4.0,yes,11.0,yes,10,yes,yes,bad,yes,2.75,36-50,very_low,2,1,1,1,0,2,0.5750000000000001,0.15789473684210525,0.5135135135135136,1.0,0.3269230769230769
39,8.0,no,3.0,yes,4,no,no,good,no,0.375,36-50,adequate,0,1,0,0,1,0,0.6000000000000001,0.5789473684210527,0.08108108108108109,0.3333333333333333,0.02243589743589744
22,4.0,no,7.0,yes,8,yes,no,bad,yes,1.75,19-25,very_low,0,1,1,0,0,2,0.17500000000000004,0.15789473684210525,0.2972972972972973,0.7777777777777777,0.19871794871794873
